user_id,amount,hour,device_change,location_change,fraud
1125,12167.688566776098,14,1,1,1
1993,1528.0269261393548,14,0,0,0
1216,1610.6825058822676,16,1,1,0
1305,1572.5564224308255,1,0,1,1
1796,1177.1466840567857,11,0,1,0
1184,4565.477741848999,2,1,1,1
1038,4268.8222878601055,6,0,1,0
1222,1953.9715170360473,5,0,0,0
1183,137.06776248632372,13,1,0,0
1494,1111.2755754281397,22,1,1,0
1426,1037.2179263319488,4,0,0,0
1177,4999.409971827133,3,1,0,0
1918,274.9500514121413,14,0,1,0
1427,4914.675643285308,6,1,1,0
1293,3318.5756942004227,2,1,0,0
1851,3955.2506766505794,12,1,1,0
1150,1698.0277829110157,9,1,1,0
1383,3415.7332878370744,22,0,1,0
1637,2817.365247361049,1,1,0,0
1812,4395.755511583127,11,0,1,0
1307,1775.9434545522197,23,0,0,0
1335,1920.6717078618674,21,0,1,0
1945,3094.904611544799,11,0,0,0
1745,343.12807945110865,18,0,1,0
1891,1719.4036215688423,18,1,1,0
1374,10721.390344520656,20,1,1,1
1007,114.82671840485482,2,0,0,0
1340,1139.4127984765626,5,0,0,0
1128,1131.113250622542,1,1,0,0
1775,3010.976583951627,23,0,0,0
1668,335.4786513985221,12,1,1,0
1351,2970.9748311893513,8,0,1,0
1357,299.5944032376572,12,1,0,0
1516,299.3073548146147,22,1,0,0
1494,3907.882641927691,13,0,0,0
1085,1175.2865526756489,18,1,0,0
1174,11372.463822363314,10,0,0,1
1801,114.2052935345942,13,1,0,0
1192,1766.9381117557082,15,1,1,0
1310,360.1906919061381,9,0,0,0
1118,1298.7199708639528,19,1,0,0
1217,18997.558829766567,15,1,0,1
1426,6590.42181020339,1,0,1,1
1969,148.5932036069167,15,1,0,0
1413,2485.2231309327376,13,0,1,0
1113,3130.858244763056,20,0,1,0
1977,705.4002700658136,17,1,0,0
1144,470.3318859781117,5,0,1,0
1537,7042.155426774909,6,1,0,0
1647,10403.592881056691,12,1,1,1
1302,14445.029380445938,1,0,0,1
1743,4678.541941304775,14,1,0,0
1880,3267.489839127015,16,1,1,0
1587,1272.706662426114,12,1,0,0
1986,564.0471376851207,6,0,0,0
1839,246.82253459926443,0,0,1,1
1344,3545.6308622092592,2,1,1,1
1813,4607.494909753554,19,0,0,0
1963,5253.931747333561,17,1,1,0
1800,7352.037568651045,6,1,0,0
1000,6359.030216157579,20,0,1,0
1146,24779.20271609624,16,0,1,1
1286,839.3957309368894,11,0,1,0
1975,4322.981806204253,15,1,0,0
1653,2648.99956458417,23,0,0,0
1052,908.3673641646475,9,1,0,0
1303,12036.412298860825,22,1,0,1
1068,6845.3519746130605,15,1,0,0
1360,412.6721786753662,19,0,1,0
1601,79.51967302784408,17,0,0,0
1957,3497.4383675868507,14,0,1,0
1219,2780.012978990548,22,1,1,0
1961,8237.986392365434,10,1,1,0
1703,799.7400346904989,17,0,0,0
1965,264.4875837672303,5,0,1,0
1574,900.1358844019805,0,0,0,0
1584,57.32718357137516,22,0,0,0
1160,109.65820981939181,6,0,0,0
1680,7390.297645987059,11,0,0,0
1088,1301.6705197139265,19,0,1,0
1687,1587.0146135192444,3,0,0,0
1780,55.627527622319484,9,0,1,0
1584,946.2773032991131,20,1,1,0
1756,4900.054485665505,1,0,0,0
1588,2867.3639351781994,8,0,1,0
1158,4204.596825069367,9,1,1,0
1488,1778.351590667236,19,1,1,0
1970,1112.01397838333,10,1,0,0
1323,1978.0354428128103,13,1,1,0
1609,1170.5669612061854,2,1,0,0
1380,5478.514219039751,0,1,0,0
1101,1060.0715710084964,6,1,0,0
1493,3234.3441832687504,3,0,0,0
1643,441.9599647133964,6,0,1,0
1613,3483.3769253854043,15,0,1,0
1018,7335.894206365934,9,1,1,0
1453,2813.9465586399374,14,0,0,0
1481,2461.955773002047,15,1,1,0
1593,9741.692260840693,5,0,0,0
1396,2961.721727595069,3,1,1,1
1278,901.4932639413844,3,0,0,0
1850,1037.5908942868327,23,0,0,0
1364,3665.459788456452,22,0,0,0
1330,3989.0230073331804,3,0,0,0
1640,1085.0462267019423,21,0,1,0
1343,1270.9360152888835,21,0,0,0
1821,14150.487734026236,16,0,1,1
1454,322.59711589463194,12,1,1,0
1600,1555.7923814073258,1,1,1,1
1724,193.44766794297314,19,0,0,0
1654,5162.422036559962,5,0,0,0
1064,290.6755584895952,21,0,0,0
1075,3362.641391119737,0,0,1,1
1710,174.4240371122946,7,1,0,0
1142,3352.055690601005,17,1,0,0
1916,5555.234496234471,20,0,1,0
1914,1526.5902850138925,3,0,0,0
1827,2215.2276363683654,4,0,1,1
1604,1540.195482306744,4,0,1,1
1472,1072.1202432915572,14,1,1,0
1416,4877.668511778245,9,1,0,0
1304,952.3732984093995,7,1,0,0
1735,3850.6006487050877,6,1,1,0
1496,692.7601775796961,11,0,1,0
1290,862.4614586628188,10,1,0,0
1939,1230.503678254309,12,0,0,0
1101,2668.627851491236,14,1,1,0
1985,1817.7302425203,16,1,1,0
1266,4101.179330421927,21,0,1,0
1866,720.7443886470198,21,1,0,0
1967,32.188935501066595,17,0,1,0
1621,4495.80312734611,7,0,0,0
1973,5172.010896844013,5,0,1,0
1841,183.967615819121,10,0,0,0
1961,2831.8146941306886,8,0,1,0
1941,1425.4430744202366,4,1,0,0
1776,4738.118130758084,6,1,0,0
1002,6224.306727068509,21,0,0,0
1084,5711.502761624058,14,0,0,0
1793,4504.499503873254,20,0,0,0
1327,940.2398103978163,21,0,0,0
1815,5012.179458223369,3,1,1,1
1449,2287.3533606683527,18,0,1,0
1453,162.59763691041445,12,1,1,0
1923,1831.6000503004536,0,1,0,0
1628,8550.116067476782,0,0,0,0
1220,6564.004168857638,21,1,1,0
1153,323.63866063770934,13,0,0,0
1664,4089.2184691828775,8,0,0,0
1011,4916.489964780525,23,1,1,0
1132,949.8425488523408,11,0,1,0
1993,1913.753779925079,17,0,1,0
1303,3723.8606001030325,8,1,1,0
1292,1734.324993936498,7,1,1,0
1974,359.04411023534846,13,1,1,0
1299,3671.327230620053,8,0,1,0
1739,7278.9632154945375,19,1,0,0
1782,3170.840003730878,1,1,0,0
1042,4459.017073888051,0,1,0,0
1943,1331.1954962402258,12,1,0,0
1342,607.0765909806951,9,0,1,0
1325,3088.1570910811815,7,1,0,0
1813,1191.4695867201237,6,1,0,0
1497,5899.914389838665,23,0,0,0
1363,392.4727805735957,11,1,0,0
1890,1704.6423672779783,16,1,1,0
1426,1516.1593312266223,11,0,0,0
1020,8344.46963130635,15,0,1,0
1406,498.6412429513259,9,0,1,0
1618,29.686876834974463,11,0,0,0
1335,815.7616721386555,10,0,1,0
1814,5149.013166069145,13,1,0,0
1116,704.5927232631948,21,1,1,0
1123,826.7785818314707,19,1,1,0
1398,417.4372724202188,12,1,1,0
1792,3770.3934269861966,1,0,0,0
1803,215.0493589380127,19,0,0,0
1714,1206.8478931722573,6,0,0,0
1050,995.9416698169063,0,1,0,0
1782,2430.1200138004283,2,0,1,1
1323,3932.6286958674655,19,0,0,0
1788,2283.4843875446704,11,1,1,0
1140,8022.076665424265,4,0,1,1
1469,9075.028429582107,11,0,1,0
1786,1345.7379104808851,2,1,1,1
1801,4510.917558124925,19,1,1,0
1333,4027.4225322417174,4,0,1,1
1892,6703.786741845769,0,1,1,1
1963,1782.3154105320007,15,0,1,0
1372,2268.089618083841,8,1,1,0
1563,1612.40376437882,9,1,1,0
1493,5698.907827758426,9,1,1,0
1538,782.9347062613714,12,1,0,0
1668,822.1623814847632,15,0,1,0
1750,1398.537353236627,19,0,0,0
1155,785.4302993345004,3,0,0,0
1290,2469.814316182073,13,1,1,0
1647,433.30942038374775,16,0,1,0
1143,1157.8091111432875,4,1,1,1
1105,7340.915236029595,12,0,1,0
1419,1578.9625726250597,2,1,0,0
1669,4137.762204654135,4,1,0,0
1657,361.29451628447987,15,1,1,0
1001,853.3200334172244,18,0,0,0
1944,4940.572436605043,18,0,1,0
1588,4318.996000818965,16,0,1,0
1643,1464.042966482599,17,0,1,0
1089,9263.338880721187,17,1,0,0
1344,7245.347622174689,22,1,0,0
1349,9834.345165230337,7,1,0,0
1458,1675.401467084123,17,1,1,0
1262,659.9715209823221,8,0,0,0
1350,2955.7863034751176,18,0,1,0
1107,3463.3883006414044,9,1,1,0
1585,402.1092499277012,1,0,0,0
1038,4632.116954443284,16,1,1,0
1908,54.6758882775607,23,1,1,0
1158,1977.5615391426934,12,1,1,0
1582,1205.9865699809407,10,0,1,0
1958,4044.719828461798,15,1,0,0
1311,1125.218283771961,19,0,1,0
1240,5260.048051686464,6,1,1,0
1937,2711.260127858933,2,0,1,1
1444,4738.084748351416,15,0,0,0
1297,13623.950090688399,18,1,1,1
1951,3410.422699439594,19,1,1,0
1035,12589.194926146318,15,0,0,1
1083,87.78079061404367,1,0,1,1
1451,1238.1036251191572,13,0,0,0
1885,342.3739749578193,19,1,1,0
1774,912.6741777730889,9,1,0,0
1821,5476.964632696034,18,0,1,0
1384,98.57159778907665,23,0,0,0
1171,2203.0510914976676,10,0,0,0
1375,2511.944523597599,17,1,1,0
1684,2470.8006685476803,10,1,1,0
1361,1934.7690943447715,8,0,0,0
1558,4690.56941714919,18,0,1,0
1890,430.02869785900975,19,1,1,0
1140,1115.7008570041523,9,1,0,0
1886,2869.198734775417,2,0,0,0
1917,3522.769871251265,2,0,1,1
1117,1553.2910686195269,23,0,1,0
1276,6247.248203452484,7,1,1,0
1725,1610.9616023360334,5,0,1,0
1219,1546.3897546123246,19,0,0,0
1904,110.63702709200106,0,0,0,0
1025,2403.141662211649,19,1,0,0
1520,3700.0075138668394,23,1,0,0
1782,364.5989757548968,5,1,1,0
1009,1093.3989371540913,1,0,0,0
1983,4559.572628913887,18,1,0,0
1377,1366.7377774136908,6,1,1,0
1632,829.6427232222195,10,1,1,0
1636,3346.0609109194547,10,1,0,0
1681,657.3006262250467,3,1,1,1
1583,6780.097873818681,19,0,0,0
1151,334.8011496933006,15,0,1,0
1719,3678.1420146305372,4,0,1,1
1048,2076.734970686428,23,0,0,0
1153,6119.037442640269,6,0,1,0
1858,404.69443356066387,15,1,0,0
1292,3398.632339802422,14,1,0,0
1579,2546.2792595655674,4,0,0,0
1049,1962.299498685659,0,1,1,1
1663,2028.3231219729212,19,0,0,0
1530,3840.1538924904717,21,0,0,0
1611,8329.388086050776,21,1,0,0
1059,287.0612275550124,8,0,0,0
1166,59.086000845249636,20,1,0,0
1201,4915.129764815919,4,0,0,0
1856,343.4371823762321,21,1,1,0
1145,12959.25112966958,5,1,0,1
1914,2897.611083318261,2,1,1,1
1675,3156.901825247513,5,1,1,0
1969,665.2774161846476,7,1,0,0
1992,824.5435942782273,5,1,1,0
1438,3230.701834590638,15,0,1,0
1241,7214.745213924085,15,0,0,0
1580,12117.95953727511,20,1,1,1
1686,662.0557760457771,2,1,0,0
1560,432.025537260632,16,0,1,0
1482,174.16311109585334,20,0,0,0
1107,6081.61808803546,5,0,1,0
1225,1047.4592562084647,5,0,0,0
1672,5.441032765720509,21,0,0,0
1630,760.1050832615822,18,1,1,0
1660,1248.5519116701544,19,0,0,0
1976,14126.98547581584,14,0,0,1
1661,2224.124550177127,18,0,1,0
1431,687.1602440990357,1,1,0,0
1804,1223.0853293545338,7,0,0,0
1654,1202.8107217122185,6,0,1,0
1418,59.76868776179937,7,1,1,0
1987,435.7122532956132,12,1,1,0
1454,3564.2635202704687,21,0,1,0
1159,384.3558726082936,14,1,1,0
1522,786.9564752634892,11,0,1,0
1649,1295.7535954228092,14,0,0,0
1968,4253.168644635189,13,1,1,0
1589,2619.7006587716883,6,0,1,0
1076,3503.8869556039044,16,1,1,0
1508,2511.1380496751876,4,1,0,0
1440,3452.172308588351,19,1,0,0
1253,8.538600755597221,9,1,0,0
1920,8016.521082961782,18,0,1,0
1769,352.70495533179417,17,0,0,0
1319,1563.886203207697,23,0,0,0
1802,4422.602535363906,9,1,0,0
1262,1714.01394507782,1,0,0,0
1596,8803.491138162832,5,1,1,0
1657,1891.018304356502,2,0,1,1
1834,6236.870711871125,18,1,1,0
1553,4995.297672344188,4,0,1,1
1373,11887.786962631984,6,0,1,1
1636,7833.360487201175,6,1,1,0
1166,6851.991807256013,9,0,0,0
1936,3945.8791375394394,0,1,1,1
1752,1371.8457898073998,10,1,1,0
1458,336.5694086176868,22,0,1,0
1998,3500.465119668745,6,0,1,0
1279,11540.684162856818,5,0,1,1
1699,3890.5067550192052,5,1,0,0
1301,7923.812843231214,12,1,0,0
1530,4893.589462267672,15,1,0,0
1579,534.2046755606406,12,1,0,0
1217,859.8629891416174,1,1,0,0
1101,1255.038347618237,18,1,1,0
1553,552.7077636792544,18,1,0,0
1287,2614.3201853736455,18,1,0,0
1166,11121.194323986092,17,1,1,1
1620,4299.640132232301,5,0,0,0
1035,1651.7505386681594,1,1,0,0
1743,13.543970171599947,18,1,1,0
1740,1127.4684912774271,5,0,1,0
1352,2244.4533432762346,19,0,1,0
1675,1175.8001609552557,22,1,0,0
1898,353.0919831937637,21,0,0,0
1072,1754.3044426928795,14,0,0,0
1647,876.085782581876,5,1,1,0
1352,7198.3578777599505,2,1,0,0
1890,321.9356834156162,10,0,0,0
1069,151.205166578166,7,1,0,0
1424,15.985018730219648,21,0,0,0
1998,1192.8019229615556,17,1,1,0
1707,3239.844205577736,16,1,1,0
1780,3932.6007402539153,18,0,1,0
1560,1811.3549653076298,18,0,1,0
1827,3459.1609190736162,23,0,0,0
1641,1338.458379704506,20,0,1,0
1955,3306.1104167951735,16,0,0,0
1516,124.32901599259341,3,1,1,1
1427,1486.5944557340238,6,1,1,0
1538,4694.106119329041,4,0,0,0
1159,4873.746486539102,15,0,0,0
1148,3777.915142106999,5,0,1,0
1775,685.3677379931808,13,1,0,0
1229,851.8874717664189,19,1,1,0
1711,16631.677350460963,1,0,0,1
1561,327.3627553615395,17,1,1,0
1066,597.7783045858795,17,1,1,0
1811,417.87674009129535,12,0,1,0
1380,1190.9508699850887,17,0,1,0
1057,707.8348036209333,16,1,0,0
1258,2065.601273621746,12,1,0,0
1341,1938.9093371661108,11,1,1,0
1837,6953.267348095678,2,1,1,1
1129,106.07318830320169,21,1,1,0
1726,1156.4562100664425,6,0,0,0
1171,2723.9105217509687,0,1,1,1
1769,2785.1033136766728,4,0,0,0
1613,1962.5077349370076,20,0,0,0
1208,5073.010375350547,0,1,1,1
1802,194.32659619359433,3,0,0,0
1353,5070.118519443814,0,1,1,1
1470,2048.1309464435512,12,0,1,0
1797,430.78222489043793,13,1,0,0
1115,6506.836349124051,14,0,0,0
1263,3142.8631847701245,16,1,1,0
1661,535.7501300775454,11,1,0,0
1811,102.68671595399219,6,0,0,0
1441,456.34203489826825,22,0,0,0
1547,2815.593379716814,18,0,1,0
1452,592.7791713799152,22,1,1,0
1844,767.6320422609133,2,0,0,0
1476,76.38338016583225,17,0,1,0
1286,3850.4625701481964,3,1,1,1
1302,4987.9528254149445,2,1,0,0
1310,4781.405045406533,11,0,0,0
1207,409.41221520751685,22,0,0,0
1617,7008.460605638923,11,1,1,0
1445,3346.776365967847,16,1,1,0
1669,6834.515286300882,5,1,0,0
1632,1778.062688588368,14,0,1,0
1054,1723.186435083946,1,0,1,1
1911,4604.891532159241,7,1,1,0
1011,293.8238374106279,13,1,0,0
1656,2207.3752338224695,4,1,1,1
1399,5430.703500700215,2,0,1,1
1907,5319.270623661465,9,0,0,0
1647,9379.769025491836,6,0,1,0
1979,3594.693890416312,10,0,1,0
1514,698.7129594093456,14,1,0,0
1655,61.46635152066359,1,1,1,1
1541,1958.4109015248716,4,0,0,0
1236,2162.812531959138,10,1,1,0
1278,824.3472339669869,7,1,1,0
1347,399.5570330248227,12,0,0,0
1626,2647.176745490733,10,1,0,0
1103,4335.022277187346,16,0,0,0
1629,14952.317611427114,14,0,1,1
1516,4260.206459023171,0,0,1,1
1979,4734.288910558912,18,1,0,0
1871,2874.9409528096057,15,0,0,0
1247,12789.566380165601,18,1,0,1
1363,3064.5903072324636,12,1,1,0
1320,5903.771050501184,22,0,1,0
1632,8744.373392896461,21,0,0,0
1285,7971.721967506182,22,0,1,0
1148,1440.963669256809,3,0,1,1
1083,245.78514283655846,10,0,1,0
1965,565.7688091911508,17,1,0,0
1405,183.14842211176642,17,1,1,0
1977,334.1254850581194,9,1,0,0
1455,612.418014371175,16,0,0,0
1742,1251.524626477025,12,0,0,0
1799,2352.7602951993385,13,1,0,0
1160,3731.074341569822,6,0,0,0
1783,710.6905985621738,9,1,0,0
1459,3349.006908403026,2,1,1,1
1549,3654.814378835562,1,1,0,0
1499,2453.5631730909804,18,0,1,0
1737,7018.303397714849,6,0,1,0
1508,352.95662962945795,4,1,1,1
1653,584.8400048991753,2,0,1,1
1803,1679.3377319256954,1,0,0,0
1480,406.472167663983,22,0,1,0
1662,2506.18000981718,21,1,0,0
1113,1524.4898458826326,5,1,0,0
1748,1004.722721085634,13,1,1,0
1577,558.9519143822571,6,1,0,0
1360,1225.4309904509769,21,1,1,0
1340,2809.169243134654,1,0,0,0
1769,2572.5461217796005,10,1,0,0
1986,536.0310194859143,20,0,0,0
1760,400.3192558674283,2,1,1,1
1968,81.1171349552301,8,0,1,0
1448,37.51031096581473,7,0,0,0
1842,6356.05524084419,10,1,0,0
1834,138.4109573032515,17,0,1,0
1179,3941.5986215151474,0,0,0,0
1701,6166.82575876303,14,0,1,0
1406,309.61468391227726,3,0,1,1
1665,1719.706829303918,3,0,1,1
1195,9834.52295085065,9,0,1,0
1465,5389.8094321368635,10,1,0,0
1310,2018.2931756983205,17,0,1,0
1261,4313.661367870394,22,1,1,0
1418,5376.075753404761,14,0,1,0
1405,1283.2562174836014,2,0,1,1
1938,6681.122856393791,6,0,0,0
1142,1907.3151823280625,6,0,1,0
1341,2251.104745814567,16,0,0,0
1315,24412.551564247082,21,0,1,1
1100,5560.323175974102,19,0,1,0
1243,1347.1697042409703,23,0,0,0
1489,31.1984524345035,15,1,1,0
1011,2951.89508360718,15,1,0,0
1238,3651.310164374625,7,1,1,0
1560,3156.354476336511,2,1,0,0
1041,10313.181225453489,19,0,0,1
1677,5962.688688555596,14,0,0,0
1593,1787.1451783479133,0,0,0,0
1428,194.75974148717413,9,1,0,0
1802,1939.1272694674788,1,1,1,1
1157,3506.241914667549,6,1,0,0
1215,2807.2602837971012,13,0,0,0
1669,2317.461345829517,15,0,1,0
1461,1897.957111474494,14,1,0,0
1133,1043.408424087029,6,0,1,0
1066,974.4773609568756,12,0,1,0
1847,2080.830736828866,9,0,0,0
1006,525.2150295501059,8,1,0,0
1947,1249.6635124970394,8,0,0,0
1525,1174.5946340888136,5,1,0,0
1072,2653.887873609446,23,1,0,0
1398,207.02886604858708,11,0,0,0
1404,5310.029397100829,22,0,1,0
1674,2479.2018723692768,19,0,1,0
1577,3333.5125823347175,19,1,1,0
1858,3643.0180933417378,21,1,1,0
1129,1033.7484909732043,13,0,0,0
1930,1906.7387665149656,19,0,0,0
1465,9387.513699557474,6,1,1,0
1205,4366.357655915912,7,1,0,0
1787,10475.685292850243,7,1,0,1
1977,4114.268617505903,7,1,1,0
1767,579.2987982982607,1,1,1,1
1265,200.13747580475487,13,0,1,0
1536,2585.844011844002,9,1,1,0
1961,1328.6285279810113,17,1,0,0
1792,966.6462715844034,17,0,1,0
1252,4938.476801501445,17,1,0,0
1821,1371.822661119354,15,1,1,0
1288,1143.7855176849591,19,0,1,0
1163,5691.11182829925,4,1,1,1
1094,5618.010722165955,19,0,0,0
1781,1321.8780848471251,4,1,0,0
1832,5360.292517318271,19,1,0,0
1109,5706.970304796949,22,0,0,0
1335,1654.5810799526398,9,1,1,0
1821,206.35659747897893,16,1,1,0
1237,4.757704030080256,12,0,1,0
1380,2222.5563176430774,16,1,1,0
1435,1265.128734052995,17,1,0,0
1898,17562.310357770864,12,1,1,1
1482,4440.64171999338,16,1,1,0
1936,4297.334786289623,14,1,1,0
1901,9319.506734400278,11,0,0,0
1024,6560.396091713324,9,1,0,0
1652,1149.001666479843,12,1,0,0
1116,544.5196647686223,10,0,1,0
1481,4109.990845817023,2,0,0,0
1391,1425.7668802927262,21,0,0,0
1916,1922.6471889609888,9,0,1,0
1993,2985.983402723288,10,1,0,0
1963,7153.751137044391,5,1,1,0
1536,1629.4667176750884,0,1,1,1
1078,4587.957949034721,5,1,0,0
1579,937.3172055702684,4,1,1,1
1172,3591.7045752953295,6,1,1,0
1955,4.742009034798628,21,1,1,0
1011,6155.647537009327,11,0,1,0
1799,92.55181083258972,11,1,0,0
1127,3742.2463012467547,6,0,1,0
1607,142.0868484052748,1,0,0,0
1091,928.7431401734207,0,0,1,1
1652,2062.702747861965,22,1,1,0
1542,1633.864398336808,17,1,1,0
1845,638.9712376915734,11,0,1,0
1531,1218.5632101155538,6,1,1,0
1657,3902.622819348445,18,1,1,0
1988,3319.241760439182,21,0,1,0
1827,223.57129252546295,2,0,0,0
1446,4126.844677441678,9,1,0,0
1389,163.51390789033007,10,0,0,0
1671,2348.732480637247,4,0,1,1
1860,903.5696730924009,1,0,0,0
1042,2657.9402842741138,7,1,1,0
1253,908.7055068296445,13,1,0,0
1129,12590.720913868143,7,0,0,1
1059,1112.009467010183,22,0,1,0
1662,831.0598885810031,5,1,1,0
1466,979.1243852576132,0,1,1,1
1286,6803.7643558663,23,1,1,0
1516,3033.6083093645407,0,1,1,1
1466,3935.610688109725,7,1,0,0
1929,7503.492635444771,10,1,1,0
1777,7286.911432473335,17,0,1,0
1344,4029.082226425973,23,0,1,0
1641,661.2833352530179,9,0,0,0
1381,5561.6704316282785,11,1,1,0
1778,683.6243058948772,19,0,0,0
1689,4074.856656338196,22,0,0,0
1252,3471.2969163483313,15,0,0,0
1926,4267.491747228117,4,0,0,0
1055,2282.2595614408024,15,0,1,0
1462,3054.357330716492,23,0,1,0
1456,9193.323583992413,11,0,1,0
1982,319.71239050552424,5,1,1,0
1082,1108.183377178169,4,0,0,0
1904,2835.282384704742,0,0,0,0
1098,9977.22326055819,18,1,1,0
1148,301.36585685691733,9,0,1,0
1328,68.42202869078766,13,1,1,0
1155,172.09167645914417,20,0,0,0
1189,161.48642287299964,2,1,0,0
1493,7151.901469378378,5,0,0,0
1882,3832.404977638651,4,0,1,1
1262,3391.296951306582,16,0,0,0
1079,2218.0309015717066,17,0,0,0
1399,4569.12865941633,11,0,0,0
1763,507.55740344426044,4,1,1,1
1608,1492.4510231163204,8,0,0,0
1259,2020.05866439164,11,1,1,0
1771,350.9820956641576,19,0,1,0
1614,1631.6672836586827,8,0,1,0
1551,1141.593677956679,2,0,0,0
1784,108.69185870162995,0,1,1,1
1100,441.10209956147986,21,1,0,0
1358,4332.238549503524,14,1,0,0
1379,54.60772726916365,9,1,1,0
1819,8165.8373566609525,13,1,1,0
1220,271.16820721352366,6,0,1,0
1819,4816.906863992427,3,0,0,0
1419,6866.535980420245,4,1,1,1
1123,8497.55558386332,19,1,0,0
1421,6062.997723034951,15,0,1,0
1230,1017.1368002345386,2,0,0,0
1689,1215.2876198743363,16,1,1,0
1062,1668.2310879053898,12,1,1,0
1484,450.016262814798,5,0,0,0
1627,67.57269501702993,4,1,1,1
1702,6100.460220774375,15,0,1,0
1573,2423.1749099525955,10,1,1,0
1767,2815.018146441191,16,1,1,0
1482,7851.413913261221,4,0,0,0
1518,3281.950656472636,5,0,0,0
1154,3521.820055334183,9,1,0,0
1091,4638.947800998994,20,0,0,0
1981,371.0774042950224,0,1,0,0
1525,1339.62149738145,20,1,1,0
1454,10345.614957372376,9,0,0,1
1740,7689.126577695278,16,0,1,0
1597,6464.443214275929,2,0,0,0
1644,1804.9245608886356,1,1,1,1
1509,5838.782656991541,16,0,0,0
1182,148.81851917159233,3,0,1,1
1385,482.32872631074696,1,0,0,0
1573,1603.1411066502749,4,1,1,1
1730,1981.413124944007,9,0,1,0
1404,917.567267957695,0,0,1,1
1245,1322.3909971929227,0,0,1,1
1741,532.9912275092196,3,0,1,1
1590,2014.9440485081216,6,1,0,0
1660,4737.3560554658725,13,1,1,0
1649,3248.4565357422703,13,1,1,0
1470,342.16880093931724,17,1,1,0
1825,2005.8414203620055,1,0,0,0
1887,3588.474085947294,0,1,1,1
1422,2264.3995073964916,20,0,1,0
1900,1491.140942933744,21,1,0,0
1064,2917.9041308009196,15,0,0,0
1012,10386.538571482972,21,0,1,1
1212,299.15574988369593,17,0,1,0
1985,1482.9679537672757,15,1,0,0
1241,1565.6893042506745,22,1,1,0
1492,2580.9174681156123,21,1,1,0
1212,495.2416885076607,23,0,1,0
1692,583.0962893428824,5,1,0,0
1337,1007.9348970764127,9,0,1,0
1996,9361.849308539213,1,1,1,1
1172,3974.00176095888,6,1,0,0
1671,3251.4072104538354,20,1,0,0
1163,5094.113809326953,16,1,0,0
1464,409.4408166119844,2,1,1,1
1994,5884.075807103851,19,0,1,0
1496,2710.3657350855774,11,1,0,0
1699,1225.3893264391068,1,1,1,1
1394,5076.099531200576,6,1,0,0
1702,4867.030512698889,16,0,1,0
1916,5606.736414744076,18,1,1,0
1307,368.25900939091053,11,1,1,0
1767,10456.468703870103,8,0,1,1
1182,9628.719224049266,13,1,1,0
1628,1327.0236569204264,1,0,1,1
1793,204.4961289763311,20,0,0,0
1509,548.3654074293158,3,1,1,1
1707,14813.894267344145,18,0,0,1
1545,2483.5551077009027,20,1,1,0
1563,1323.0676362773895,15,0,0,0
1623,1019.8862714205915,21,1,0,0
1763,891.14433276721,16,0,1,0
1593,3273.2966409222568,1,0,1,1
1743,1631.0168074617695,16,0,1,0
1226,10092.632625140104,18,1,0,1
1744,3454.549350794665,7,0,1,0
1732,4711.294806919764,23,1,1,0
1435,1039.0773575515634,19,1,1,0
1924,247.49298543014135,5,0,1,0
1421,2007.2540791664558,11,1,0,0
1553,1133.1772388319462,22,1,1,0
1020,677.2527112955577,17,0,0,0
1553,9150.066842972337,1,1,0,0
1396,1760.8973631889455,18,1,1,0
1624,576.0561997695834,23,0,1,0
1104,664.374864059635,9,0,0,0
1191,988.4709197085415,2,0,1,1
1016,21863.83442235755,11,0,0,1
1119,935.9714287097761,15,1,0,0
1392,1196.072437254166,11,1,1,0
1424,3230.5065513387794,7,1,1,0
1128,1044.2560060534938,4,0,1,1
1129,729.2898300772096,10,1,0,0
1571,518.1969148892359,9,0,0,0
1559,1124.87753799105,2,1,1,1
1028,335.86560405690426,22,0,1,0
1096,56.46787739289402,8,1,0,0
1009,4898.759870694159,11,1,0,0
1241,445.13441758671615,5,0,1,0
1825,4488.017650284432,18,1,0,0
1955,4791.675561643672,15,1,1,0
1231,2316.0486529031427,20,1,0,0
1788,1111.8085728155843,22,1,1,0
1283,470.076287597575,23,0,1,0
1714,4004.5814464638347,13,1,0,0
1758,2759.2926672548147,3,0,0,0
1801,3196.578279408783,17,0,1,0
1775,26.120654988231106,9,0,1,0
1954,7873.210332257988,17,1,1,0
1725,205.76874667804995,11,0,1,0
1199,1370.934735904464,18,0,0,0
1944,1546.0658498627618,7,0,1,0
1078,4.06933215708222,0,1,0,0
1912,2062.0280340845156,13,1,0,0
1955,4192.78181886873,22,0,1,0
1854,5199.3735409887995,5,0,0,0
1855,6345.753191613521,13,1,0,0
1172,2006.6451579398133,1,0,1,1
1466,2987.9195613925694,8,1,1,0
1580,248.5790831864063,11,0,1,0
1415,2008.5159405896393,4,1,1,1
1939,504.601901461983,1,1,1,1
1448,1384.4074200645398,18,1,0,0
1086,1198.3237718412436,6,0,1,0
1100,1652.5509817545421,6,0,1,0
1007,2543.350260575792,9,1,0,0
1844,6995.320285847042,16,1,1,0
1199,1505.026003669086,13,0,1,0
1504,11910.735862053985,10,1,1,1
1086,4269.224202658757,19,0,0,0
1042,2149.1310283692683,5,1,1,0
1384,3098.69643731411,7,1,1,0
1620,323.5046268625689,18,0,1,0
1434,5583.744065968793,18,0,1,0
